"","x"
"390",6.71849640331016
"391",6.70310529160911
"392",6.70485040253134
"393",6.45109588492207
"394",6.7060236141685
"395",6.64877100903464
"396",6.47660613826103
"397",6.62595114136964
"398",6.42016335682255
"399",6.85636476501332
"400",6.48913805185704
"401",6.63329662628892
"402",6.50650650650651
"403",6.62914822454988
"404",6.61339101524164
"405",6.5478574289147
"406",6.66506448770328
"407",6.57910543386858
"408",6.66413100052048
"409",6.64584834654496
"410",6.74688181945585
"411",6.70416783440765
"412",6.78298844127487
"413",6.67107133561575
"414",6.6171465182397
"415",6.63583027973008
"416",6.49348048150299
"417",6.6931026195626
"418",6.6610590402948
"419",6.6041891946013
"420",6.59875110079257
"421",6.60354697946275
"422",6.78519230384207
"423",6.77894821163936
"424",6.53522818254604
"425",6.58911624554519
"426",6.66426296496605
"427",6.60082535357987
"428",6.69642857142857
"429",6.53301556147484
"430",6.52352434554449
"431",6.69323666659991
"432",6.70004004805767
"433",6.69709892486035
"434",6.51612515764819
"435",6.68748998878744
"436",6.5010708352515
"437",6.50837821064643
"438",6.68147881262635
"439",6.7158050754101
"440",6.60539804581131
"441",6.81385610963076
"442",6.57372911909626
"443",6.60725015021029
"444",6.53192853136768
"445",6.67080546321144
"446",6.738512078843
"447",6.48112924216638
"448",6.8808074335149
"449",6.78960435687971
"450",6.56722394634097
"451",6.47441674176429
"452",6.47117694155324
"453",6.60498277657614
"454",6.58058058058058
"455",6.46892711942481
"456",6.74460971752317
"457",6.59056773805948
"458",6.62328561417559
"459",6.57004444088562
"460",6.54742829674732
"461",6.46253054031321
"462",6.44554316712373
"463",6.69270051066386
"464",6.63089613197726
"465",6.36410954516336
"466",6.66573224940931
"467",6.62513021876753
"468",6.80366119890244
"469",6.30771387937424
"470",6.52774441508527
"471",6.61430260284128
"472",6.54789310379341
"473",6.54171922868985
"474",6.46362707995435
"475",6.87044307347168
"476",6.50128143520743
"477",6.58653846153846
"478",6.54969354644874
"479",6.42679701899191
"480",6.85381334721583
"481",6.69377290844633
"482",6.6448910887121
"483",6.48552320692003
"484",6.60379247512064
"485",6.38792102206736
"486",6.69082464113396
"487",6.52117329061968
"488",6.86533685812705
"489",6.62543285494105
"490",6.68562730331678
"491",6.94149681656189
"492",6.54956236104713
"493",6.56187424909892
"494",6.68295026827901
"495",6.63635271022796
"496",6.74996495865121
"497",6.75288794570462
"498",6.42894325871942
"499",6.70152662579637
"500",6.62394873848618
"501",6.76078902573345
"502",6.61324251227086
"503",6.52971239603167
"504",6.59886281733002
"505",6.50520416333066
"506",6.76398149816784
"507",6.62300728991428
"508",6.58297795663403
"509",6.66359742183434
"510",6.6303542463504
"511",6.47590059873045
"512",6.61555706793707
"513",6.68201842210653
"514",6.44754236269679
"515",6.74305861613045
"516",6.58147732735139
"517",6.58645472563112
"518",6.736467008328
"519",6.76890428236802
"520",6.62168115013416
"521",6.53836911246395
"522",6.55238705543095
"523",6.65692320012813
"524",6.60715357979224
"525",6.47667874952436
"526",6.53902385291703
"527",6.65211558100883
"528",6.73277243589744
"529",6.81372352776332
"530",6.57467857571995
"531",6.51482096751596
"532",6.67067307692308
"533",6.56774994493502
"534",6.50510715001001
"535",6.69802822540286
"536",6.66012338754907
"537",6.55376731523741
"538",6.5133331997676
"539",6.57402030477182
"540",6.73741115226749
"541",6.8265534913517
"542",6.75559294197761
"543",6.70857440291486
"544",NA
"545",NA
"546",NA
"547",NA
"548",NA
"549",NA
"550",NA
"551",NA
"552",NA
"553",NA
"554",NA
"555",NA
"556",NA
"557",NA
"558",NA
"559",NA
"560",NA
"561",NA
"562",NA
"563",NA
"564",NA
"565",NA
"566",NA
"567",NA
"568",NA
"569",NA
"570",NA
"571",NA
"572",NA
"573",NA
"574",NA
"575",NA
"576",NA
"577",NA
"578",NA
"579",NA
"580",NA
"581",NA
"582",NA
"583",NA
"584",NA
"585",NA
"586",NA
"587",NA
"588",NA
"589",NA
"590",NA
"591",NA
"592",NA
"593",NA
"594",NA
"595",NA
"596",NA
"597",NA
"598",NA
"599",NA
"600",NA
"601",NA
"602",NA
"603",NA
"604",NA
"605",NA
"606",NA
"607",NA
"608",NA
"609",NA
"610",NA
"611",NA
"612",NA
"613",NA
"614",NA
"615",NA
"616",NA
"617",NA
"618",NA
"619",NA
"620",NA
"621",NA
"622",NA
"623",NA
"624",NA
"625",NA
"626",NA
"627",NA
"628",NA
"629",NA
"630",NA
"631",NA
"632",NA
"633",NA
"634",NA
"635",NA
"636",NA
"637",NA
"638",NA
"639",NA
"640",NA
"641",NA
"642",NA
"643",NA
"644",NA
"645",NA
"646",NA
"647",NA
"648",NA
"649",NA
"650",NA
"651",NA
"652",NA
"653",NA
"654",NA
"655",NA
"656",NA
"657",NA
"658",NA
"659",NA
"660",NA
"661",NA
"662",NA
"663",NA
"664",NA
"665",NA
"666",NA
"667",NA
"668",NA
"669",NA
"670",NA
"671",NA
"672",NA
"673",NA
"674",NA
"675",NA
"676",NA
"677",NA
"678",NA
"679",NA
"680",NA
"681",NA
"682",NA
"683",NA
"684",NA
"685",NA
"686",NA
"687",NA
"688",NA
"689",NA
"690",NA
"691",NA
"692",NA
"693",NA
"694",NA
"695",NA
"696",NA
"697",NA
"698",NA
"699",NA
"700",NA
"701",NA
"702",NA
"703",NA
"704",NA
"705",NA
"706",NA
"707",NA
"708",NA
"709",NA
"710",NA
"711",NA
"712",NA
"713",NA
"714",NA
"715",NA
"716",NA
"717",NA
"718",NA
"719",NA
"720",NA
"721",NA
"722",NA
"723",NA
"724",NA
"725",NA
"726",NA
"727",NA
"728",NA
"729",NA
"730",NA
"731",NA
"732",NA
"733",NA
"734",NA
"735",NA
"736",NA
"737",NA
"738",NA
"739",NA
"740",NA
"741",NA
"742",NA
"743",NA
"744",NA
"745",NA
"746",NA
"747",NA
"748",NA
"749",NA
"750",NA
"751",NA
"752",NA
"753",NA
"754",NA
"755",NA
"756",NA
"757",NA
"758",NA
"759",NA
"760",NA
"761",NA
"762",NA
"763",NA
"764",NA
"765",NA
"766",NA
"767",NA
"768",NA
"769",NA
"770",NA
"771",NA
"772",NA
"773",NA
"774",NA
"775",NA
"776",NA
"777",NA
"778",NA
"779",NA
"780",NA
"781",NA
"782",NA
"783",NA
"784",NA
"785",NA
"786",NA
"787",NA
"788",NA
"789",NA
"790",NA
"791",NA
"792",NA
"793",NA
"794",NA
"795",NA
"796",NA
"797",NA
"798",NA
"799",NA
"800",NA
"801",NA
"802",NA
"803",NA
"804",NA
"805",NA
"806",NA
"807",NA
"808",NA
"809",NA
"810",NA
"811",NA
"812",NA
"813",NA
"814",NA
"815",NA
"816",NA
"817",NA
"818",NA
"819",NA
"820",NA
"821",NA
"822",NA
"823",NA
"824",NA
"825",NA
"826",NA
"827",NA
"828",NA
"829",NA
"830",NA
"831",NA
"832",NA
"833",NA
"834",NA
"835",NA
"836",NA
"837",NA
"838",NA
"839",NA
"840",NA
"841",NA
"842",NA
"843",NA
"844",NA
"845",NA
"846",NA
"847",NA
"848",NA
"849",NA
"850",NA
"851",NA
"852",NA
"853",NA
"854",NA
"855",NA
"856",NA
"857",NA
"858",NA
"859",NA
"860",NA
"861",NA
"862",NA
"863",NA
"864",NA
"865",NA
"866",NA
"867",NA
"868",NA
"869",NA
"870",NA
"871",NA
"872",NA
"873",NA
"874",NA
"875",NA
"876",NA
"877",NA
"878",NA
"879",NA
"880",NA
"881",NA
"882",NA
"883",NA
"884",NA
"885",NA
"886",NA
"887",NA
"888",NA
"889",NA
"890",NA
"891",NA
"892",NA
"893",NA
"894",NA
"895",NA
"896",NA
"897",NA
"898",NA
"899",NA
"900",NA
"901",NA
"902",NA
"903",NA
"904",NA
"905",NA
"906",NA
"907",NA
"908",NA
"909",NA
"910",NA
"911",NA
"912",NA
"913",NA
"914",NA
"915",NA
"916",NA
"917",NA
"918",NA
"919",NA
"920",NA
"921",NA
"922",NA
"923",NA
"924",NA
"925",NA
"926",NA
"927",NA
"928",NA
"929",NA
"930",NA
"931",NA
"932",NA
"933",NA
"934",NA
"935",NA
"936",NA
"937",NA
"938",NA
"939",NA
"940",NA
"941",NA
"942",NA
"943",NA
"944",NA
"945",NA
"946",NA
"947",NA
"948",NA
"949",NA
"950",NA
"951",NA
"952",NA
"953",NA
"954",NA
"955",NA
"956",NA
"957",NA
"958",NA
"959",NA
"960",NA
"961",NA
"962",NA
"963",NA
"964",NA
"965",NA
"966",NA
"967",NA
"968",NA
"969",NA
"970",NA
"971",NA
"972",NA
"973",NA
"974",NA
"975",NA
"976",NA
"977",NA
"978",NA
"979",NA
"980",NA
"981",NA
"982",NA
"983",NA
"984",NA
"985",NA
"986",NA
"987",NA
"988",NA
"989",NA
"990",NA
"991",NA
"992",NA
"993",NA
"994",NA
"995",NA
"996",NA
"997",NA
"998",NA
"999",NA
